Unnamed: 0,ID,Latitud,Longitud,Elevación,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
BLOEMFONTEIN/SOUTH AFRICA,14168442000.000000,-29.100000,26.300000,1400.000000,23.749167,23.011667,20.578333,16.724167,12.120000,8.753333,8.589565,11.354783,15.736000,18.981538,20.672000,22.756000
BETHLEHEM AIR/SOUTH AFRICA,14168461000.000000,-28.250000,28.330000,1700.000000,19.625000,19.028571,17.190476,14.040909,10.327273,7.172727,6.830000,9.627273,13.590909,15.785714,17.186364,18.761905
CALVINIA/SOUTH AFRICA,14168618000.000000,-31.470000,19.770000,1000.000000,21.997917,22.462000,20.639583,16.878000,13.219565,10.406250,10.181250,10.680435,13.052083,16.431250,18.560417,20.681667
CAPETOWN/SOUTH AFRICA,14168816000.000000,-33.900000,18.500000,12.000000,21.037931,21.392857,19.960714,17.435714,15.160714,13.000000,12.360714,12.851852,14.274074,16.355172,18.337931,20.217857
GEORGE AIRPOR/SOUTH AFRICA,14168828000.000000,-34.000000,22.380000,193.000000,19.796296,20.340741,19.114815,17.266667,15.833333,13.781481,13.119231,13.255556,14.192593,15.644444,17.165385,18.903704
PORT ELIZABET/SOUTH AFRICA,14168842000.000000,-33.980000,25.600000,61.000000,20.864828,21.274286,19.871724,17.980000,16.097857,13.991724,13.577931,14.205517,15.108966,16.584828,18.133103,19.719310
EAST LONDON/SOUTH AFRICA,14168858000.000000,-33.030000,27.830000,125.000000,21.893333,22.266667,21.156667,19.486667,17.837931,15.948276,15.544828,16.085714,16.896552,17.813333,19.285714,20.803448
GOUGH ISLAND/SOUTH AFRICA,14168906000.000000,-40.350000,-9.880000,54.000000,13.778276,14.115667,13.757586,12.381071,10.674800,9.588214,8.981724,8.626552,8.541481,10.093571,11.243333,13.175385
MARION ISLAND/SOUTH AFRICA,14168994000.000000,-46.880000,37.870000,22.000000,7.580000,8.236786,7.611786,6.772593,5.490357,4.455556,4.360357,3.767500,3.999643,4.727037,5.876296,6.563929
WADI HALFA/SUDAN,14862600000.000000,21.920000,31.320000,126.000000,17.358333,19.036364,23.268182,28.263636,32.104545,33.731818,34.238095,34.343478,33.013636,29.721739,23.322727,18.972727
ABU HAMED/SUDAN,14862640000.000000,19.530000,33.320000,312.000000,20.180000,22.047826,26.012000,30.650000,34.125000,35.866667,35.261905,35.562963,35.396154,32.223077,26.620833,22.296154
PORT SUDAN/SUDAN,14862641000.000000,19.580000,37.220000,2.000000,23.312000,23.068000,24.392000,27.204167,30.316000,33.004545,34.904545,35.121739,32.540909,30.119231,27.533333,25.020000
DONGOLA/SUDAN,14862650000.000000,19.170000,30.480000,226.000000,18.469200,20.176667,24.722593,29.843077,33.376087,34.750435,35.364583,35.417600,34.618750,31.035769,24.405600,20.031923
KARIMA/SUDAN,14862660000.000000,18.550000,31.850000,249.000000,20.212000,22.220833,25.939286,30.765385,33.988000,35.176000,35.262500,35.211538,35.352000,32.156000,26.218182,22.058333
KHARTOUM/SUDAN,14862721000.000000,15.600000,32.550000,380.000000,23.272000,25.079167,28.507692,32.562500,34.900000,34.813636,32.652174,31.629167,32.595833,32.837500,28.545833,24.937500
KASSALA/SUDAN,14862730000.000000,15.470000,36.400000,500.000000,25.184615,26.572000,29.364286,32.696154,34.050000,32.924000,30.091304,29.484615,30.503846,31.712000,29.972083,26.965200
ED DUEIM/SUDAN,14862750000.000000,14.000000,32.330000,378.000000,23.566667,25.513636,28.259091,31.752381,33.193043,32.563158,29.872727,29.030000,29.847826,31.202273,28.375000,25.229545
WAD MEDANI/SUDAN,14862751000.000000,14.400000,33.480000,408.000000,23.407368,25.212632,28.027619,31.385000,33.052000,32.449000,29.625714,28.284545,28.746957,29.564348,27.434545,24.376190
GEDAREF/SUDAN,14862752000.000000,14.030000,35.400000,599.000000,25.595833,27.492000,30.259259,33.018000,33.036000,30.679167,27.428261,26.687500,27.718519,29.184615,29.589130,27.184615
EL FASHER/SUDAN,14862760000.000000,13.620000,25.330000,730.000000,20.766842,22.771667,26.850476,30.146316,32.262632,32.455000,30.255000,29.424000,30.189091,29.448000,24.819000,21.874762
SENNAR/SUDAN,14862762000.000000,13.550000,33.620000,418.000000,22.175909,24.091905,27.377917,30.636818,31.982273,30.773750,28.209545,27.265652,27.855769,28.630800,26.009130,23.444545
EL OBEID/SUDAN,14862771000.000000,13.170000,30.230000,574.000000,21.285217,23.835833,27.194615,30.676522,31.863478,31.022400,28.180870,27.379231,28.434400,29.559200,25.933913,22.638261
KOSTI/SUDAN,14862772000.000000,13.170000,32.670000,381.000000,23.665000,25.731667,28.683077,32.244167,32.981667,31.822400,28.839091,27.971538,28.862400,30.483077,28.572174,25.338261
ABU NA'AMA/SUDAN,14862795000.000000,12.730000,34.130000,445.000000,25.610435,27.206087,30.545600,32.636154,32.417600,29.928077,27.314348,26.424231,27.209200,28.601154,28.645200,26.696087
DAMAZINE/SUDAN,14862805000.000000,11.780000,34.380000,470.000000,26.030000,27.864000,30.885000,32.720870,31.711739,28.933750,26.722000,26.196250,26.958400,28.230455,28.312917,26.534545
KADUGLI/SUDAN,14862810000.000000,11.000000,29.720000,499.000000,27.686316,29.865556,32.943333,34.140625,33.175000,29.880556,27.858333,27.501250,27.874211,29.563500,30.393333,28.809474
TABORA AIRPOR/TANZANIA,14963832000.000000,-5.080000,32.830000,1190.000000,22.846667,22.958824,23.368000,22.873889,22.541111,21.613125,21.744118,23.202222,24.835333,25.797647,24.680000,22.840714
DAR ES SALAAM/TANZANIA,14963894000.000000,-6.870000,39.200000,55.000000,27.885714,27.889474,27.495455,26.414286,25.480952,24.237500,23.480952,23.642857,24.286364,25.345455,26.404762,27.215000
SONGEA/TANZANIA,14963962000.000000,-10.680000,35.580000,1067.000000,22.463478,22.535455,22.082308,20.996800,19.473846,17.493846,17.052727,18.235455,20.447200,22.450000,23.659048,22.888182
MTWARA/TANZANIA,14963971000.000000,-10.270000,40.180000,113.000000,26.550833,26.574400,26.504800,25.954615,25.085000,23.897600,23.311667,23.389231,23.763200,24.841481,26.028000,26.696190
BATHURST/YUNDUM/THE GAMBIA,15061701000.000000,13.400000,-16.700000,26.000000,24.293333,25.850000,26.807143,26.521053,26.918750,28.000000,27.664286,27.200000,27.180000,27.562500,26.517647,24.780000
MANGO/TOGO,15165352000.000000,10.370000,0.470000,146.000000,26.832273,29.708400,31.836190,31.711818,29.655789,27.640417,26.322381,26.048636,26.424783,27.770000,27.988500,26.915417
SOKODE/TOGO,15165361000.000000,8.980000,1.150000,387.000000,25.857727,28.006800,28.710000,27.823810,26.626316,25.362500,24.357895,24.127273,24.521739,25.500000,25.645000,25.456522
ATAKPAME/TOGO,15165376000.000000,7.580000,1.120000,402.000000,26.831818,28.007692,27.813043,26.890909,26.080952,24.902083,23.711905,23.654348,24.206522,25.107143,26.525000,26.510417
LOME/TOGO,15165387000.000000,6.170000,1.250000,25.000000,26.994000,28.287826,28.523810,28.242857,27.554000,26.340000,25.234000,25.038571,25.682273,26.613684,27.618571,27.366087
TUNIS-CARTHAG/TUNISIA,15260715000.000000,36.830000,10.230000,4.000000,12.033333,12.357692,14.150000,16.785185,20.559259,24.692593,27.679310,28.159259,25.389286,21.819231,16.913793,13.355172
JENDOUBA/TUNISIA,15260725000.000000,36.480000,8.800000,144.000000,10.060714,10.653846,12.562963,15.377778,20.178571,24.850000,27.966667,28.411538,24.703846,20.511538,14.988889,11.268966
KAIROUAN/TUNISIA,15260735000.000000,35.670000,10.100000,68.000000,12.308571,13.198519,15.483571,18.454074,22.744286,27.294815,30.305926,30.628000,26.751111,22.547407,17.284286,13.604828
GAFSA/TUNISIA,15260745000.000000,34.420000,8.820000,314.000000,9.618519,11.081481,14.421429,18.107407,22.839286,27.462963,30.104000,30.312000,26.011538,21.370370,15.007407,10.546429
GABES/TUNISIA,15260765000.000000,33.880000,10.100000,5.000000,12.357692,13.455556,15.555556,18.403704,21.667857,24.933333,27.408333,28.641667,26.496296,23.103704,17.846429,13.562069
KASAMA/ZAMBIA,15567475000.000000,-10.220000,31.130000,1384.000000,21.574000,21.688421,21.368000,20.703636,19.421176,18.107273,17.952727,19.288000,21.240000,22.283000,22.069524,21.513684
MONGU/ZAMBIA,15567633000.000000,-15.250000,23.150000,1053.000000,24.114762,24.041364,24.138571,23.770500,21.591364,19.300455,18.834783,22.075000,25.371429,26.523810,25.604762,24.491364
KABWE/ZAMBIA,15567663000.000000,-14.450000,28.470000,1207.000000,21.851579,21.764000,21.680000,20.944000,19.762500,17.224286,17.207059,19.402632,22.378750,24.264444,24.024211,22.455238
LIVINGSTONE/ZAMBIA,15567743000.000000,-17.820000,25.820000,986.000000,25.470000,25.375652,25.304545,24.101000,20.871304,18.328421,17.740000,20.708421,24.606667,27.540000,27.678095,26.177500
HARARE (KUTSA/ZIMBABWE,15667775000.000000,-17.920000,31.130000,1480.000000,21.364762,20.674500,20.374706,18.713000,16.074211,13.742000,13.657000,15.660500,19.233333,20.714118,21.772000,21.076111
BULAWAYO/ZIMBABWE,15667964000.000000,-20.150000,28.620000,1344.000000,22.348636,21.660476,21.323500,19.521364,16.794348,14.273750,14.132083,16.619583,20.603182,21.884286,22.309091,21.983333
ILE NOUVELLE-AMSTERD/AMSTERDAM ISLAND (FRANCE),15761996000.000000,-37.800000,77.500000,28.000000,17.243750,17.546667,16.747059,15.463158,13.925000,12.452632,11.800000,11.476923,12.041176,12.433333,13.562500,15.528571
SANTA CRUZ DE/CANARY ISLANDS (SPAIN),15960020000.000000,28.450000,-16.250000,36.000000,18.149643,18.255556,19.019600,19.587692,20.872308,22.926800,24.884815,25.283600,24.760357,23.383333,21.185714,19.373333
LAS PALAMAS (GANDO)/CANARY ISLANDS (SPAIN),15960030000.000000,27.900000,-15.300000,25.000000,17.996538,18.325600,19.138148,19.549259,20.562692,22.298929,23.903704,24.629231,24.471600,23.263846,21.281852,19.252692
BAHRAIN (INT./BAHRAIN,20241150000.000000,26.270000,50.650000,2.000000,16.864000,17.832000,20.784000,25.448000,30.452000,33.132000,34.508000,34.392000,32.576000,29.419231,24.323077,19.276923
HAILAR/CHINA,20550527000.000000,49.220000,119.750000,611.000000,-25.647143,-21.074483,-10.598621,2.263571,10.666897,16.997037,19.485000,17.438571,9.927857,0.381429,-12.520357,-22.138214
QIQIHAR/CHINA,20550745000.000000,47.380000,123.920000,148.000000,-18.221429,-12.796667,-3.540000,7.043333,15.210000,21.103333,23.273333,21.573333,14.883333,5.666667,-6.290000,-15.486667
ALTAY/CHINA,20551076000.000000,47.730000,88.080000,737.000000,-15.196429,-12.716667,-4.489655,7.886667,15.596667,20.113793,21.706667,20.162069,14.220000,6.286667,-4.110000,-12.610000
YINING/CHINA,20551431000.000000,43.950000,81.330000,663.000000,-7.756667,-4.553333,4.160000,12.813333,17.543333,21.536667,23.313333,22.358621,17.360000,9.720690,2.375862,-4.886667
URUMQI/CHINA,20551463000.000000,43.780000,87.620000,919.000000,-11.985714,-9.341379,-0.486207,10.282759,16.976667,21.793333,23.823333,22.646429,16.893333,8.437931,-1.506667,-9.306897
KASHI/CHINA,20551709000.000000,39.470000,75.980000,1291.000000,-5.363333,-0.166667,7.990000,15.216667,19.610000,23.240000,25.069655,23.910000,19.040000,12.023333,3.866667,-3.333333
RUOQIANG/CHINA,20551777000.000000,39.030000,88.170000,889.000000,-8.120000,-1.906667,6.650000,14.893333,20.540000,24.973333,26.870000,25.146667,19.180000,10.176552,1.273333,-6.480000
HOTAN/CHINA,20551828000.000000,37.130000,79.930000,1375.000000,-3.251333,1.962000,10.255333,17.415333,21.762667,24.955172,26.441379,25.576000,21.032667,13.841667,5.751667,-1.695000
HAMI/CHINA,20552203000.000000,42.820000,93.520000,739.000000,-9.779310,-3.303333,5.250000,13.903333,20.470000,25.136667,26.756667,24.583333,18.146667,9.393333,0.323333,-7.993333
JIUQUAN/CHINA,20552533000.000000,39.770000,98.480000,1478.000000,-8.900000,-4.443333,2.140000,10.093333,16.230000,20.620000,22.256667,20.556667,14.903333,7.603333,-0.276667,-7.283333
DULAN/CHINA,20552836000.000000,36.300000,98.100000,3192.000000,-9.444828,-6.044828,-0.906897,4.496429,9.313793,12.734483,15.077778,14.530769,9.917857,3.175000,-3.473077,-7.886207
ERENHOT/CHINA,20553068000.000000,44.220000,111.530000,965.000000,-17.896552,-12.576667,-3.355172,7.124138,15.224138,21.243333,24.033333,21.736667,14.800000,5.393333,-5.876667,-14.600000
YINCHUAN/CHINA,20553614000.000000,38.480000,106.220000,1112.000000,-6.861333,-2.414667,4.402000,12.221724,18.225333,22.462000,24.275333,22.242000,17.048667,10.054333,2.034333,-4.852333
TAIYUAN/CHINA,20553772000.000000,37.780000,112.550000,779.000000,-5.589655,-1.740000,4.270000,12.126667,17.836667,21.610000,23.373333,21.563333,16.376667,9.806667,2.103333,-3.953333
YANJI/CHINA,20554292000.000000,42.880000,129.470000,178.000000,-13.227586,-8.683333,-1.356667,7.583333,13.846667,18.140000,21.363333,21.666667,15.120000,7.063333,-2.656667,-10.710000
SHENYANG/CHINA,20554342000.000000,41.770000,123.430000,43.000000,-11.634483,-6.728667,1.001333,10.259333,17.132667,21.883333,24.243333,23.433333,17.463333,9.596667,-0.249655,-8.168000
BEIJING/CHINA,20554511000.000000,39.930000,116.280000,55.000000,-3.106667,0.233333,6.643333,14.790000,20.780000,24.923333,26.600000,25.523333,20.730000,13.660000,4.930000,-1.063333
QINGDAO/CHINA,20554857000.000000,36.070000,120.330000,77.000000,-0.255172,1.553333,5.582759,11.263333,16.660000,20.526667,24.390000,25.350000,21.983333,16.506667,9.158621,2.510000
XICHANG/CHINA,20556571000.000000,27.900000,102.270000,1599.000000,9.893103,12.550000,16.133333,19.148276,21.190000,21.723333,22.566667,22.336667,19.933333,17.043333,13.283333,10.010000
TENGCHONG/CHINA,20556739000.000000,25.120000,98.480000,1649.000000,7.902759,9.445000,12.534815,15.362857,17.684286,19.123448,19.061379,19.485517,18.592414,16.326667,12.130000,8.792414
KUNMING/CHINA,20556778000.000000,25.020000,102.680000,1892.000000,8.272414,10.300370,13.585556,16.622593,18.730000,19.711429,19.615000,19.392963,17.776897,15.476897,11.563103,8.394138
MENGZI/CHINA,20556985000.000000,23.380000,103.380000,1302.000000,12.360000,14.527692,17.767143,20.742222,22.160741,22.968889,22.609643,22.217037,21.105926,18.862692,15.346071,12.228214
XI'AN/CHINA,20557036000.000000,34.300000,108.930000,398.000000,0.386400,3.522400,8.782400,15.470400,20.566400,25.342400,26.962500,25.170833,20.424000,14.164000,7.276000,1.520000
ZHENGZHOU/CHINA,20557083000.000000,34.720000,113.650000,111.000000,0.457143,3.572414,8.837931,16.067857,21.548276,26.058621,27.137931,25.796552,21.217857,15.521429,8.407143,2.534483
YICHANG/CHINA,20557461000.000000,30.700000,111.300000,134.000000,3.693793,5.807586,9.851429,16.115714,20.769655,24.138621,26.369655,25.912143,22.130000,16.769655,11.296667,5.921379
ZHIJIANG/CHINA,20557745000.000000,27.450000,109.680000,273.000000,5.028571,7.135714,10.857143,16.782143,21.313793,24.662069,27.193103,26.882759,23.310714,17.750000,12.485714,7.160714
GANZHOU/CHINA,20557993000.000000,25.850000,114.950000,125.000000,8.448621,10.518000,14.008000,20.001333,24.248000,27.308000,29.724667,29.154000,26.094000,21.564000,15.860667,10.357333
SHANGHAI/CHINA,20558362000.000000,31.200000,121.400000,7.000000,4.803704,6.196429,9.815385,15.196296,20.542857,24.348148,28.546154,28.258333,24.608000,19.634615,13.684000,7.451852
NANCHANG/CHINA,20558606000.000000,28.600000,115.920000,50.000000,5.475862,7.686667,11.433333,17.676667,22.836667,25.893333,29.493333,28.920000,25.130000,19.850000,13.726667,7.903333
GUANGZHOU/CHINA,20559287000.000000,23.130000,113.320000,8.000000,12.670769,13.864074,16.715926,21.175185,24.590000,26.493704,27.571481,27.468571,26.157857,23.434444,18.913077,14.213077
SHANTOU/CHINA,20559316000.000000,23.400000,116.680000,3.000000,14.265517,14.803333,17.030000,20.980000,24.666667,27.143333,28.666667,28.486667,27.276667,24.410000,20.286667,15.973333
NANNING/CHINA,20559431000.000000,22.820000,108.350000,73.000000,12.263571,14.015000,17.066429,21.912857,25.352143,27.270000,27.812857,27.703704,26.309286,23.067586,18.429655,14.271034
HAIKOU/CHINA,20559758000.000000,20.030000,110.350000,15.000000,17.654074,18.755172,21.522500,25.025333,27.127778,28.368621,28.484667,27.954138,27.041333,25.457143,22.458000,19.074828
SRINAGAR/INDIA,20742027000.000000,34.080000,74.830000,1587.000000,2.610345,5.127586,9.420690,14.096429,17.820000,21.648276,23.956667,23.575862,20.051724,14.070370,8.207407,3.992593
AMRITSAR/INDIA,20742071000.000000,31.630000,74.870000,234.000000,11.006207,14.035000,18.965000,25.152759,30.243667,31.610690,30.140333,29.590000,28.114138,23.654138,17.850333,12.563667
MUKTESHWAR KU/INDIA,20742147000.000000,29.470000,79.650000,2311.000000,7.217000,7.682105,11.712381,15.838000,17.954737,19.072000,18.081053,17.777000,16.849474,14.996842,12.052000,8.996667
BIKANER/INDIA,20742165000.000000,28.000000,73.300000,224.000000,15.437778,18.793333,24.856538,30.739630,34.737037,35.514815,33.492308,32.373077,31.750000,28.484000,22.450000,17.064815
NEW DELHI//INDIA,20742182000.000000,28.580000,77.200000,216.000000,14.076667,17.316667,22.730000,28.826667,32.486667,33.386667,31.410000,30.363333,29.550000,26.082759,20.563333,15.643333
DIBRUGARH /MO/INDIA,20742314000.000000,27.480000,95.020000,111.000000,16.537241,18.554483,21.433793,23.302759,25.999655,27.823793,28.093000,28.586333,27.549667,25.710000,21.659667,17.799667
JODHPUR/INDIA,20742339000.000000,26.300000,73.020000,224.000000,17.413704,20.099231,25.828148,30.823200,34.270870,34.172308,31.280000,29.779630,30.224800,28.208077,23.205714,19.275652
GAUHATI/INDIA,20742410000.000000,26.100000,91.580000,54.000000,17.466667,19.746667,23.290000,25.641379,27.356667,28.876667,29.180000,29.389286,28.573333,26.604828,22.828000,18.861333
ALLAHABAD/BAM/INDIA,20742475000.000000,25.450000,81.730000,98.000000,16.104545,19.420000,25.055556,31.022222,34.004167,33.573077,30.564000,29.725000,29.233333,26.956000,22.504348,17.836364
CHERRAPUNJI/INDIA,20742515000.000000,25.250000,91.730000,1313.000000,11.859167,13.427273,16.453200,18.389200,19.634167,20.371667,20.247692,20.783043,20.561538,19.627600,16.511667,13.428333
DALTONGANJ/INDIA,20742587000.000000,24.050000,84.070000,221.000000,17.011538,20.055556,25.159259,30.448148,33.284000,32.803846,29.559259,28.792593,28.412000,26.452000,22.114815,18.148000
AHMADABAD/INDIA,20742647000.000000,23.070000,72.630000,55.000000,20.419643,22.783929,27.893571,32.018571,34.536429,33.350714,29.908276,28.688889,29.474074,28.686429,25.090357,21.608214
SAGAR/INDIA,20742671000.000000,23.850000,78.750000,551.000000,17.710000,20.446667,25.643333,30.503333,33.220000,31.180000,26.753333,25.470000,26.100000,25.736667,22.396667,18.996667
DWARKA/INDIA,20742731000.000000,22.370000,69.080000,11.000000,21.139259,22.624444,25.165185,27.405769,29.293846,30.135185,28.998148,27.834286,28.072222,28.037857,26.305714,22.866429
INDORE/INDIA,20742754000.000000,22.720000,75.800000,567.000000,18.389000,20.729000,25.529000,29.845667,32.412333,30.439000,26.570690,25.235667,25.898276,25.174667,22.078000,19.242333
CALCUTTA/ALIP/INDIA,20742807000.000000,22.530000,88.330000,6.000000,19.985714,23.582759,28.041379,30.462069,30.927586,30.462069,29.465517,29.334483,29.242857,28.168966,24.925000,21.044444
NAGPUR SONEGA/INDIA,20742867000.000000,21.100000,79.050000,310.000000,20.738000,23.340333,27.597000,32.030333,34.830333,31.857000,27.623667,26.823667,27.327000,26.030333,22.933667,20.483667
VERAVAL/INDIA,20742909000.000000,20.900000,70.370000,8.000000,22.449231,23.414615,25.803333,27.679200,29.526667,30.140385,28.744815,27.838889,28.194643,28.698214,26.996667,24.037407
AKOLA/INDIA,20742933000.000000,20.700000,77.070000,309.000000,22.294643,24.626207,28.760690,32.974483,35.136552,32.025667,28.419000,27.283000,28.046897,27.315862,24.555333,22.068667
